Date,Open,High,Low,Close,Adj Close,Volume,Close_1,Close_inc,Volume_1,Volume_inc,MA5,MA5_1,MA5_inc,EMA5,MA10,MA10_1,MA10_inc,EMA10,MA20,MA20_1,MA20_inc,EMA20,RSI12,OBV,ROC5,ROC10,ROC20,MACD,MACDsignal,MACDhist,STOCHk3,STOCHd3,CCI10,ATR14,BBM20,BBU20,BBL20,MOM10
2020-03-19,5.029832,5.3976808,4.8163958,5.3040376,5.3040376,765512000,5.0512524,0.2527852,874268000.0,-108756000.0,5.331185,5.3478217,-0.016636848,5.368489,5.742219,5.8924465,-0.15022759,5.672674,6.257187,6.3761654,-0.1189785,6.0304666,38.621296,1942368000.0,-1.5441028,-22.0718,-30.969437,-0.35913828,-0.19608577,-0.16305251,80.36319,60.54242,-69.87806,0.5986473,6.257187,7.66349,4.850884,-1.502276
2020-03-20,5.454216,5.7361417,5.1087823,5.1242237,5.1242237,804636000,5.3040376,-0.17981386,765512000.0,39124000.0,5.156401,5.331185,-0.1747839,5.287067,5.5920663,5.742219,-0.15015283,5.5729537,6.1474247,6.257187,-0.10976203,5.9437675,32.192265,1137732000.0,-14.569834,-22.662004,-29.99182,-0.38301244,-0.23347132,-0.14954112,50.503605,59.870613,-39.78372,0.6139461,6.1474247,7.547292,4.7475576,-1.5015283
2020-03-23,5.1232276,5.391456,4.94416,5.2970653,5.2970653,643876000,5.1242237,0.17284155,804636000.0,-160760000.0,5.237542,5.156401,0.0811408,5.2903996,5.510502,5.5920663,-0.08156423,5.5227914,6.0721784,6.1474247,-0.07524655,5.8819256,36.027847,1781608000.0,8.294297,-13.343389,-22.124844,-0.38373703,-0.2635246,-0.12021242,52.261116,61.042637,-47.353348,0.6127898,6.0721784,7.4856205,4.6587358,-0.81564236
2020-03-24,5.7032676,6.2925224,5.679608,6.2058525,6.2058525,1101644000,5.2970653,0.90878725,643876000.0,457768000.0,5.3964863,5.237542,0.15894432,5.5955505,5.480865,5.510502,-0.029637098,5.646986,6.056347,6.0721784,-0.015831375,5.9128895,46.574566,2883252000.0,14.686793,-4.5579944,-4.8544035,-0.3083316,-0.27248603,-0.03584557,93.5722,65.44564,112.18133,0.65009415,6.056347,7.4555745,4.6571193,-0.29637098
2020-03-25,6.320913,6.520652,6.068375,6.1171894,6.1171894,793432000,6.2058525,-0.0886631,1101644000.0,-308212000.0,5.6096735,5.3964863,0.21318741,5.76943,5.478748,5.480865,-0.002117014,5.7324786,6.0291133,6.056347,-0.027233744,5.9324117,50.03928,2089820000.0,21.10243,-0.3448827,-8.176013,-0.25273424,-0.26853567,0.01580141,74.407585,73.413635,142.0925,0.6592556,6.0291133,7.3996253,4.658601,-0.02117014
2020-03-26,6.3243995,6.530614,6.2262735,6.4065866,6.4065866,696108000,6.1171894,0.28939724,793432000.0,-97324000.0,5.8301835,5.6096735,0.22050981,5.981816,5.580684,5.478748,0.10193648,5.855045,6.034891,6.0291133,0.005777955,5.977708,49.14681,2785928000.0,20.786978,18.921902,1.8368876,-0.18345805,-0.2515201,0.06806205,85.42581,84.46853,120.97997,0.66158605,6.034891,7.4110155,4.6587667,1.0193648
2020-03-27,6.2262735,6.5530286,6.193399,6.294265,6.294265,638828000,6.4065866,-0.11232185,696108000.0,-57280000.0,6.064192,5.8301835,0.23400822,6.0859656,5.6102962,5.580684,0.02961216,5.9349036,6.0132985,6.034891,-0.02159276,6.0079384,51.456215,2147100000.0,22.833529,4.9368877,-6.4205694,-0.13596696,-0.22840942,0.09244247,46.608486,68.813965,94.68948,0.6377128,6.0132985,7.356924,4.669673,0.2961216
2020-03-30,6.3597655,6.6237597,6.3156834,6.614545,6.614545,602252000,6.294265,0.32028008,638828000.0,-36576000.0,6.3276877,6.064192,0.26349592,6.2621584,5.7826147,5.6102962,0.17231837,6.0584755,5.9997997,6.0132985,-0.013498545,6.065853,62.467113,2749352000.0,24.871878,35.229122,-3.9214218,-0.07189704,-0.1971069,0.12520987,97.858765,76.63102,91.09019,0.63342553,5.9997997,7.3116207,4.687979,1.7231836
2020-03-31,6.6546397,6.858862,6.4192867,6.564982,6.564982,949960000,6.614545,-0.04956293,602252000.0,347708000.0,6.3995137,6.3276877,0.071825884,6.3630996,5.898,5.7826147,0.1153851,6.150568,5.9969482,5.9997997,-0.0028517246,6.113496,56.499126,1799392000.0,5.7869477,21.323658,-0.86128587,-0.02480556,-0.16264659,0.13784103,55.83825,66.7685,84.91307,0.63189566,5.9969482,7.3033104,4.690586,1.153851
2020-04-01,6.366988,6.51343,6.009102,6.053682,6.053682,656912000,6.564982,-0.5113001,949960000.0,-293048000.0,6.386812,6.3995137,-0.012701511,6.25996,5.998243,5.898,0.10024295,6.132952,5.945345,5.9969482,-0.051603366,6.1077876,65.43422,1142480000.0,-1.0381819,19.845167,-14.565394,-0.028098144,-0.13573688,0.10763873,5.2461705,52.98106,26.82461,0.6170414,5.945345,7.148038,4.7426515,1.0024295
2020-04-02,6.082821,6.3757052,6.0347543,6.3625054,6.3625054,675764000,6.053682,0.3088236,656912000.0,18852000.0,6.377996,6.386812,-0.008816242,6.2941422,6.1040897,5.998243,0.105846785,6.1746893,5.9231544,5.945345,-0.022190403,6.132091,63.382847,1818244000.0,-0.6880608,19.955889,-6.5205355,-0.0059009376,-0.109769665,0.10386873,41.588615,34.224346,27.252234,0.59743756,5.9231544,7.074231,4.7720776,1.0584679
2020-04-03,6.3248982,6.3664894,5.937126,6.074602,6.074602,663212000,6.3625054,-0.2879033,675764000.0,-12552000.0,6.334063,6.377996,-0.043932535,6.220962,6.1991277,6.1040897,0.09503784,6.1564918,5.895597,5.9231544,-0.027557492,6.1266065,64.69283,1155032000.0,-3.489886,18.546778,-8.318298,-0.011255991,-0.09006692,0.07881093,23.85479,23.563192,-19.249102,0.54478115,5.895597,7.001347,4.7898464,0.9503784
2020-04-06,6.3567777,6.7213883,6.299247,6.684529,6.684529,727884000,6.074602,0.6099267,663212000.0,64672000.0,6.34806,6.334063,0.013996792,6.3754845,6.337874,6.1991277,0.13874635,6.2524986,5.9241877,5.895597,0.028591061,6.1798215,67.97692,1882916000.0,1.0580313,26.193062,9.35463,0.033028424,-0.06544784,0.09847626,95.30008,53.58116,101.29666,0.5378611,5.9241877,7.081924,4.766452,1.3874636
2020-04-07,6.9061832,6.9298434,6.408081,6.451167,6.451167,784520000,6.684529,-0.23336172,727884000.0,56636000.0,6.325297,6.34806,-0.022762965,6.400712,6.3624053,6.337874,0.02453146,6.28862,5.921635,5.9241877,-0.0025528192,6.205699,67.04195,1098396000.0,-1.7336656,3.9529557,-0.78521425,0.048836604,-0.042590942,0.09142754,51.78122,56.978695,92.59107,0.5100386,5.921635,7.0742183,4.769052,0.2453146
2020-04-08,6.5602517,6.673321,6.490268,6.6484156,6.6484156,542444000,6.451167,0.19724846,784520000.0,-242076000.0,6.444244,6.325297,0.118946746,6.4832797,6.415528,6.3624053,0.053122617,6.354038,5.947138,5.921635,0.025502801,6.2479143,67.24728,1640840000.0,9.82433,8.6841545,8.309321,0.07631466,-0.018809814,0.09512447,55.371193,67.48416,76.63193,0.4843864,5.947138,7.141719,4.752557,0.53122616
2020-04-09,6.7741866,6.797099,6.4857855,6.548795,6.548795,525564000,6.6484156,-0.09962034,542444000.0,-16880000.0,6.4815016,6.444244,0.03725796,6.5051184,6.4297485,6.415528,0.014220858,6.389448,6.0052166,5.947138,0.05807867,6.2766013,55.51637,1115276000.0,2.9279313,2.2197247,21.56164,0.0890637,0.0027648944,0.08629881,26.969,44.707138,65.45649,0.46181172,6.0052166,7.198124,4.8123093,0.14220858
2020-04-13,6.489023,6.7293572,6.40061,6.7206407,6.7206407,398408000,6.548795,0.17184544,525564000.0,-127156000.0,6.6107097,6.4815016,0.1292077,6.576959,6.4723864,6.4297485,0.042637587,6.449665,6.0413413,6.0052166,0.036124874,6.318933,59.453766,1513684000.0,10.635076,6.774038,12.045352,0.111681454,0.02454821,0.08713324,80.71615,54.352116,58.421165,0.45334396,6.0413413,7.2763624,4.80632,0.42637587
2020-04-14,6.8489017,7.105922,6.821257,7.0718026,7.0718026,530948000,6.7206407,0.35116196,398408000.0,132540000.0,6.688164,6.6107097,0.07745476,6.741907,6.518112,6.4723864,0.045725774,6.562781,6.1503634,6.0413413,0.109022066,6.3907003,60.223534,2044632000.0,5.793584,6.9129133,44.577393,0.15602113,0.0508428,0.105178334,95.16246,67.61587,163.6243,0.40976,6.1503634,7.342155,4.958572,0.45725775
2020-04-15,6.9036922,7.077281,6.8583655,6.994347,6.994347,366148000,7.0718026,-0.07745552,530948000.0,-164800000.0,6.7968,6.688164,0.108636,6.8260536,6.5610485,6.518112,0.042936515,6.6412477,6.229524,6.1503634,0.07916081,6.4482374,60.875942,1678484000.0,8.419871,6.5402336,29.258509,0.18282475,0.07723919,0.10558556,84.180725,86.68644,129.15602,0.39309135,6.229524,7.424889,5.0341597,0.42936516
2020-04-16,7.1497555,7.446624,7.1365557,7.339532,7.339532,745620000,6.994347,0.3451848,366148000.0,379472000.0,6.9350233,6.7968,0.13822326,6.997213,6.689634,6.5610485,0.12858501,6.7682085,6.3439384,6.229524,0.11441398,6.533186,61.17636,2424104000.0,10.395204,21.240793,45.30123,0.22917476,0.10762631,0.12154845,82.87533,87.40617,166.35867,0.39586654,6.3439384,7.5019073,5.185969,1.28585
2020-04-17,7.421719,7.443137,7.146269,7.280258,7.280258,539120000,7.339532,-0.05927372,745620000.0,-206500000.0,7.081316,6.9350233,0.1462926,7.0915613,6.781409,6.689634,0.091775276,6.8613086,6.4427495,6.3439384,0.09881103,6.6043835,60.993744,1884984000.0,11.169428,14.424393,37.258797,0.2581617,0.13773338,0.12042832,71.71895,79.59167,115.97682,0.3913836,6.4427495,7.5637703,5.321728,0.91775274
2020-04-20,7.15374,7.3096457,7.1046767,7.149008,7.149008,449388000,7.280258,-0.13125038,539120000.0,-89732000.0,7.1669893,7.081316,0.08567343,7.11071,6.8888493,6.781409,0.10744057,6.9136176,6.5439887,6.4427495,0.101239204,6.656284,69.062035,1435596000.0,6.3739033,17.686848,39.513966,0.26749042,0.1636848,0.103805624,12.9642725,55.852848,75.216354,0.38248888,6.5439887,7.519971,5.568006,1.0744057
2020-04-21,7.030959,7.092225,6.6524014,6.7121735,6.7121735,735160000,7.149008,-0.43683434,449388000.0,285772000.0,7.0950637,7.1669893,-0.071925834,6.9778647,6.891614,6.8888493,0.0027644634,6.8769913,6.6147437,6.5439887,0.07075541,6.6616096,55.82573,700436000.0,-5.085396,0.41356146,26.714947,0.23700285,0.1783484,0.058654442,7.559056,30.747425,-21.710014,0.38656256,6.6147437,7.395825,5.833663,0.027644634
2020-04-22,6.90444,7.1694307,6.8588643,7.1265936,7.1265936,483356000,6.7121735,0.41442013,735160000.0,-251804000.0,7.121513,7.0950637,0.026449298,7.027441,6.9591565,6.891614,0.06754265,6.9223733,6.660781,6.6147437,0.046037056,6.705916,66.81796,1183792000.0,1.8907626,10.469834,14.836658,0.24338597,0.19135593,0.05203005,72.14854,30.890623,30.915907,0.37951806,6.660781,7.4488935,5.8726683,0.6754265
2020-04-23,7.168684,7.3006806,7.048143,7.073297,7.073297,424160000,7.1265936,-0.053296566,483356000.0,-59196000.0,7.068266,7.121513,-0.053246975,7.0427265,7.0016446,6.9591565,0.042488147,6.9498143,6.708586,6.660781,0.04780538,6.74092,57.56078,759632000.0,-3.6274095,6.3907175,15.629851,0.24137107,0.20135896,0.040012106,64.925064,48.210884,47.97588,0.37320283,6.708586,7.4735146,5.9436584,0.42488146
2020-04-24,7.063085,7.2142587,6.9883695,7.2122664,7.2122664,352328000,7.073297,0.13896942,424160000.0,-71832000.0,7.0546675,7.068266,-0.013598347,7.09924,7.0679917,7.0016446,0.06634712,6.997533,6.7488704,6.708586,0.04028399,6.7858286,65.36605,1111960000.0,-0.93391925,10.131195,12.575805,0.2481012,0.2107074,0.0373938,79.98849,72.35403,35.613605,0.35866895,6.7488704,7.531488,5.9662523,0.6634712
2020-04-27,7.3467536,7.558696,7.3220973,7.398805,7.398805,479388000,7.2122664,0.1865387,352328000.0,127060000.0,7.104627,7.0546675,0.04995947,7.199095,7.1358085,7.0679917,0.06781645,7.0704913,6.804097,6.7488704,0.05522702,6.8442287,65.21563,1591348000.0,3.494154,10.090772,17.54836,0.26539457,0.22164483,0.043749727,71.96504,72.29286,141.80792,0.3372149,6.804097,7.6072593,6.000935,0.6781645
2020-04-28,7.5462446,7.5761313,7.2508707,7.2563496,7.2563496,442904000,7.398805,-0.14245558,479388000.0,-36484000.0,7.2134624,7.104627,0.10883522,7.2181797,7.154263,7.1358085,0.018454695,7.104284,6.8361874,6.804097,0.032090236,6.8834915,64.10209,1148444000.0,8.107301,2.6096168,9.70293,0.26457614,0.23023109,0.03434504,45.593315,65.848946,88.11389,0.32317907,6.8361874,7.658519,6.0138564,0.18454695
