Date,Open,High,Low,Close,Adj Close,Volume,Close_1,Close_inc,Volume_1,Volume_inc,MA5,MA5_1,MA5_inc,EMA5,MA10,MA10_1,MA10_inc,EMA10,MA20,MA20_1,MA20_inc,EMA20,RSI12,OBV,ROC5,ROC10,ROC20,MACD,MACDsignal,MACDhist,STOCHk3,STOCHd3,CCI10,ATR14,BBM20,BBU20,BBL20,MOM10,FFR_Level,CPI_YoY,UNRATE_Level,YC_Slope_10Y3M,PMI_Level
2020-03-30,47.24,48.46,46.66,47.86,47.86,68486600,46.58,1.2799988,74599200,-6112600,46.558002,45.314,1.2440002,46.1581,43.486,42.571,0.91500014,44.93826,44.2195,44.1995,0.020000076,45.034775,64.65717,405921800,14.937563,23.637308,0.84281826,-0.6455204,-1.5574628,0.9119424,80.39219,77.06232,91.14855,3.9050004,44.2195,51.472332,36.966667,9.150002,1.3,2.1,3.8,0.3,50.0
2020-03-31,47.93,48.53,45.16,45.48,45.48,83483700,47.86,-2.380001,68486600,14997100,46.41,46.558002,-0.14800033,45.932068,43.846,43.486,0.35999984,45.03676,44.156002,44.2195,-0.063500024,45.07727,52.854042,322438100,-1.6010422,8.595984,-2.7165785,-0.54322356,-1.3546147,0.8113912,9.495543,50.15039,53.19131,3.9907146,44.156002,51.337433,36.974567,3.5999985,1.3,2.1,3.8,0.3,50.0
2020-04-01,44.18,46.85,43.16,43.66,43.66,92083100,45.48,-1.8199997,83483700,8599400,46.216,46.41,-0.19400024,45.174713,44.3,43.846,0.4540001,44.786438,43.8335,44.156002,-0.32250005,44.94202,60.180996,230355000,-2.1734285,11.60532,-12.871684,-0.6009298,-1.2038776,0.60294783,9.310988,33.066242,2.0708227,3.7757144,43.8335,50.44589,37.22111,4.540001,0.1,0.3,13.0,0.6,45.7
2020-04-02,43.4,45.28,43.1,44.49,44.49,79024100,43.66,0.83000183,92083100,-13059000,45.614002,46.216,-0.60199964,44.946476,44.767002,44.3,0.4670002,44.73254,43.6525,43.8335,-0.18099995,44.89889,55.93992,309379100,-6.3368387,11.72778,-7.5244207,-0.5735518,-1.0778123,0.50426054,25.598585,14.801705,-22.988115,3.5814285,43.6525,49.963306,37.341694,4.670002,0.1,0.3,13.0,0.6,45.7
2020-04-03,44.3,44.84,41.7,42.59,42.59,79335000,44.49,-1.9000015,79024100,310900,44.816,45.614002,-0.79800034,44.160984,45.065002,44.767002,0.29799995,44.342987,43.3525,43.6525,-0.3,44.678635,58.218857,230044100,-8.565911,7.523351,-12.34822,-0.6961051,-1.0014708,0.3053657,17.28155,17.397041,-90.59502,3.420714,43.3525,49.230648,37.474354,2.9799995,0.1,0.3,13.0,0.6,45.7
2020-04-06,44.3,47.58,44.06,47.52,47.52,82294000,42.59,4.9300003,79335000,2959000,44.748,44.816,-0.06800003,45.280655,45.653,45.065002,0.5880001,44.920628,43.565,43.3525,0.2125,44.949646,65.193375,312338100,-0.71040565,14.12104,9.822047,-0.3933538,-0.8798474,0.4864936,98.97957,47.286568,40.56551,3.4499996,43.565,49.73083,37.39917,5.880001,0.1,0.3,13.0,0.6,45.7
2020-04-07,48.96,49.65,46.68,47.56,47.56,102098700,47.52,0.040000916,82294000,19804700,45.164,44.748,0.41600037,46.040436,45.787003,45.653,0.13400002,45.400513,43.674,43.565,0.10900001,45.19859,65.79261,414436800,4.573443,2.899178,4.803879,-0.148515,-0.7335808,0.58506584,73.71069,63.323936,106.46236,3.290714,43.674,50.048473,37.299526,1.3400002,0.1,0.3,13.0,0.6,45.7
2020-04-08,48.07,49.0,47.61,48.79,48.79,64930800,47.56,1.2299995,102098700,-37167900,46.190002,45.164,1.0260003,46.95696,46.203,45.787003,0.41599998,46.016785,43.8285,43.674,0.15450001,45.541046,64.66968,479367600,11.749888,9.321084,6.761488,0.14258432,-0.55834776,0.7009321,84.61537,85.76855,108.89637,3.1071422,43.8285,50.550068,37.106934,4.16,0.1,0.3,13.0,0.6,45.7
2020-04-09,49.65,50.25,47.72,48.38,48.38,80270100,48.79,-0.40999985,64930800,15339300,46.968002,46.190002,0.7779999,47.431305,46.291,46.203,0.088000104,46.44646,44.297,43.8285,0.46850014,45.81172,55.346535,399097500,8.743536,1.8526338,24.019491,0.33646762,-0.37938464,0.71585226,47.619072,68.64838,104.140785,3.0807137,44.297,50.90976,37.68424,0.88000107,0.1,0.3,13.0,0.6,45.7
2020-04-13,48.47,51.07,48.23,50.94,50.94,64290100,48.38,2.5599976,80270100,-15980000,48.638,46.968002,1.6699997,48.600872,46.727,46.291,0.4359997,47.26347,44.649002,44.297,0.35199985,46.30062,64.90316,463387600,19.605537,9.360233,16.03644,0.68780255,-0.16594715,0.8537497,96.242744,76.159065,120.96241,3.0428567,44.649002,51.892212,37.40579,4.359997,0.1,0.3,13.0,0.6,45.7
2020-04-14,52.24,55.14,52.11,54.93,54.93,85306800,50.94,3.9900017,64290100,21016700,50.12,48.638,1.482,50.71058,47.434002,46.727,0.70699996,48.657383,45.46,44.649002,0.81100005,47.12321,66.666664,548694400,15.593434,14.772251,41.90132,1.2721432,0.12167098,1.1504723,97.16982,80.34388,179.80014,2.973571,45.46,53.49253,37.427467,7.0699997,0.1,0.3,13.0,0.6,45.7
2020-04-15,53.73,55.57,53.41,54.99,54.99,83814000,54.93,0.060001373,85306800,-1492800,51.606,50.12,1.4860001,52.137054,48.385002,47.434002,0.9510002,49.80877,46.1155,45.46,0.65550005,47.873043,69.622025,632508400,15.622372,20.910295,31.303726,1.7201968,0.44137618,1.2788206,92.09812,95.17023,143.77098,2.881428,46.1155,55.011253,37.21975,9.510002,0.1,0.3,13.0,0.6,45.7
