Date,Open,High,Low,Close,Adj Close,Volume,Close_1,Close_inc,Volume_1,Volume_inc,MA5,MA5_1,MA5_inc,EMA5,MA10,MA10_1,MA10_inc,EMA10,MA20,MA20_1,MA20_inc,EMA20,RSI12,OBV,ROC5,ROC10,ROC20,MACD,MACDsignal,MACDhist,STOCHk3,STOCHd3,CCI10,ATR14,BBM20,BBU20,BBL20,MOM10,FFR_Level,CPI_YoY,UNRATE_Level,YC_Slope_10Y3M,PMI_Level
2020-03-04,354.38,364.27,350.08,363.85,363.85,4146300,348.34,15.51001,4204500,-58200,351.022,348.52,2.502002,355.64478,356.357,358.3,-1.9429992,357.14978,364.644,364.7885,-0.14449921,359.29742,42.696213,12525700,3.5606563,-5.069399,-0.7880199,-1.4763054,0.36712286,-1.8434283,95.07607,84.41183,23.7302,13.51857,364.644,390.6897,338.5983,-19.429993,1.3,2.1,3.8,0.3,50.0
2020-03-05,355.06,360.45,347.19,351.03,351.03,3199000,363.85,-12.820007,4146300,-947300,353.724,351.022,2.702002,354.1065,353.564,356.357,-2.7929993,356.0369,363.918,364.644,-0.7259995,358.49927,38.43724,9326700,4.002729,-7.370169,-3.972094,-1.8924804,-0.08482854,-1.8076518,33.42893,62.647774,-7.7792873,14.328572,363.918,390.6576,337.1784,-27.929993,1.3,2.1,3.8,0.3,50.0
2020-03-06,340.45,344.16,326.6,336.77,336.77,5622900,351.03,-14.26001,3199000,2423900,352.054,353.724,-1.6700013,348.32767,349.94598,353.564,-3.6180024,352.5333,362.38348,363.918,-1.5345001,356.40417,32.129414,3703800,-2.41945,-9.701038,-8.351931,-3.298633,-0.7276244,-2.5710087,26.997578,51.834194,-140.80914,15.717143,362.38348,391.6685,333.0985,-36.180023,1.3,2.1,3.8,0.3,50.0
2020-03-09,311.68,322.44,305.33,305.79,305.79,5291900,336.77,-30.97998,5622900,-331000,341.156,352.054,-10.897998,334.14844,344.784,349.94598,-5.1619997,344.0335,359.3685,362.38348,-3.0149994,351.52985,26.666252,-1588100,-15.124345,-14.442795,-16.471355,-6.7616496,-1.934482,-4.8271675,0.83458227,20.420362,-212.1438,17.677143,359.3685,397.97836,320.75864,-51.619995,1.3,2.1,3.8,0.3,50.0
2020-03-10,318.98,332.94,309.31,332.38,332.38,5973700,305.79,26.589996,5291900,681800,337.964,341.156,-3.1919982,333.55896,343.242,344.784,-1.5419983,341.9145,357.4875,359.3685,-1.8809998,349.6876,38.563457,4385600,-4.581728,-4.4335775,-10.167566,-7.331909,-3.014005,-4.317904,69.66265,32.49827,-97.799446,19.177143,357.4875,397.5546,317.4204,-15.419983,1.3,2.1,3.8,0.3,50.0
2020-03-11,324.32,326.36,309.0,315.23,315.23,4869200,332.38,-17.149994,5973700,-1104500,328.24,337.964,-9.723999,327.4493,339.631,343.242,-3.6109986,337.06238,354.785,357.4875,-2.7024994,346.37592,38.216564,-483600,-13.362648,-10.277789,-14.636587,-9.028654,-4.2169685,-4.8116856,35.85664,35.45129,-108.89318,19.899288,354.785,398.6174,310.9526,-36.109985,1.3,2.1,3.8,0.3,50.0
2020-03-12,290.41,310.13,283.0,285.0,285.0,7230200,315.23,-30.230011,4869200,2361000,315.034,328.24,-13.205999,313.29953,334.379,339.631,-5.251999,327.59586,350.3205,354.785,-4.4645004,340.4823,34.268543,-7713800,-18.810358,-15.560556,-23.855835,-12.610131,-5.8956385,-6.714493,4.0048056,36.508034,-152.63211,21.472147,350.3205,403.07004,297.57095,-52.51999,1.3,2.1,3.8,0.3,50.0
2020-03-13,312.88,336.0,298.0,335.5,335.5,8935200,285.0,50.5,7230200,1705000,314.78,315.034,-0.2539978,320.6997,333.417,334.379,-0.96199954,329.03305,348.35352,350.3205,-1.9669998,340.00424,46.7878,1221400,-0.37710872,-2.7874348,-10.495144,-11.328414,-6.9822125,-4.346201,99.0566,46.30602,-33.011307,23.404287,348.35352,400.17914,296.52786,-9.619995,1.3,2.1,3.8,0.3,50.0
2020-03-16,288.36,307.11,283.25,286.03,286.03,7140100,335.5,-49.47,8935200,-1795100,310.828,314.78,-3.952002,309.14313,325.992,333.417,-7.425,321.21396,343.6715,348.35352,-4.6820006,334.8291,40.877365,-5918700,-6.461954,-20.60897,-24.663527,-14.063326,-8.398456,-5.6648703,5.716979,36.259464,-118.16213,25.87286,343.6715,400.28296,287.06003,-74.25,1.3,2.1,3.8,0.3,50.0
2020-03-17,291.2,312.95,278.35,311.81,311.81,6189100,286.03,25.779999,7140100,-951000,306.714,310.828,-4.1140013,310.03207,322.339,325.992,-3.6529999,319.5041,340.3195,343.6715,-3.3520005,332.6234,44.455544,270400,-6.1887016,-10.48688,-17.69566,-14.025823,-9.523942,-4.501881,58.039886,54.271156,-73.06323,27.46786,340.3195,396.09344,284.54553,-36.53,1.3,2.1,3.8,0.3,50.0
2020-03-18,290.0,296.87,255.13,294.61,294.61,7293300,311.81,-17.200012,6189100,1104200,302.59,306.714,-4.1240053,304.8914,315.415,322.339,-6.924002,314.97775,335.886,340.3195,-4.433501,328.9831,39.14294,-7022900,-6.5412636,-19.029825,-23.134527,-15.184977,-10.656159,-4.528817,68.28083,44.012566,-118.85356,30.447144,335.886,391.37735,280.39465,-69.24002,1.3,2.1,3.8,0.3,50.0
2020-03-19,291.77,318.71,281.1,307.51,307.51,6023800,294.61,12.900024,7293300,-1269500,307.092,302.59,4.502002,305.76425,311.063,315.415,-4.351999,313.61996,332.3135,335.886,-3.572499,326.92783,43.27104,-999100,7.898249,-12.397798,-18.854229,-14.90654,-11.506242,-3.400298,82.38442,69.56838,-27.36907,31.600714,332.3135,385.27066,279.35632,-43.51999,1.3,2.1,3.8,0.3,50.0
2020-03-20,312.92,324.8,293.77,295.34,295.34,7461800,307.51,-12.170013,6023800,1438000,299.06,307.092,-8.032001,302.28952,306.92,311.063,-4.142999,310.29626,328.43298,332.3135,-3.8805008,323.90588,38.58357,-8460900,-11.970195,-12.302163,-20.809763,-15.474868,-12.299972,-3.1748967,57.714943,69.46007,-2.9280562,32.521427,328.43298,380.2134,276.6526,-41.429993,1.3,2.1,3.8,0.3,50.0
2020-03-23,296.67,312.49,287.78,307.27,307.27,6016800,295.34,11.929993,7461800,-1445000,303.30798,299.06,4.247998,303.94968,307.068,306.92,0.14799805,309.74603,325.926,328.43298,-2.5070007,322.31503,42.686188,-2444100,7.4257913,0.48398587,-14.02871,-14.804458,-12.800871,-2.003587,59.88557,66.661644,-11.072497,32.792854,325.926,376.6435,275.20853,1.4799805,1.3,2.1,3.8,0.3,50.0
2020-03-24,322.96,326.99,301.59,310.0,310.0,6592200,307.27,2.730011,6016800,575400,302.94598,303.30798,-0.3619995,305.96643,304.83,307.068,-2.2380004,309.7922,324.036,325.926,-1.8899994,321.13785,45.346455,4148100,-0.58048093,-6.7332582,-10.868312,-13.895196,-13.019736,-0.8754588,56.66923,58.089916,72.137024,33.469284,324.036,374.1348,273.9372,-22.380005,1.3,2.1,3.8,0.3,50.0
2020-03-25,308.0,317.65,298.13,305.91,305.91,4830400,310.0,-4.0899963,6592200,-1761800,305.206,302.94598,2.2600036,305.94763,303.898,304.83,-0.93200076,309.08633,321.7645,324.036,-2.2714996,319.68274,50.02301,-682300,3.8355856,-2.9565737,-12.930492,-13.346786,-13.085147,-0.26163912,46.238228,54.264343,42.50229,33.67357,321.7645,370.7582,272.77078,-9.320007,1.3,2.1,3.8,0.3,50.0
2020-03-26,305.99,324.43,305.69,322.67,322.67,4531000,305.91,16.76001,4830400,-299400,308.238,305.206,3.0320008,311.52176,307.665,303.898,3.7670014,311.55612,321.022,321.7645,-0.74249876,319.96808,48.065044,3848700,4.929922,13.217548,-4.399732,-11.442153,-12.756547,1.3143941,85.03126,62.64624,101.88132,33.26714,321.022,369.45728,272.58673,37.670013,1.3,2.1,3.8,0.3,50.0
